3.000000000000000000e+00,7.000000000000000000e+01,1.056000000000000000e+03,1.120000000000000000e+03,1.996970000000000000e+06,1.520000000000000000e+02
3.000000000000000000e+00,6.500000000000000000e+01,8.710000000000000000e+02,9.890000000000000000e+02,2.190909000000000000e+06,1.380000000000000000e+02
3.000000000000000000e+00,6.700000000000000000e+01,9.290000000000000000e+02,8.560000000000000000e+02,2.227273000000000000e+06,1.630000000000000000e+02
3.000000000000000000e+00,6.700000000000000000e+01,9.470000000000000000e+02,1.105000000000000000e+03,2.239394000000000000e+06,1.420000000000000000e+02
3.000000000000000000e+00,6.300000000000000000e+01,1.011000000000000000e+03,1.071000000000000000e+03,1.948485000000000000e+06,1.730000000000000000e+02
3.000000000000000000e+00,5.700000000000000000e+01,1.035000000000000000e+03,9.860000000000000000e+02,2.263636000000000000e+06,1.360000000000000000e+02
3.000000000000000000e+00,5.300000000000000000e+01,9.860000000000000000e+02,1.135000000000000000e+03,2.063636000000000000e+06,1.530000000000000000e+02
3.000000000000000000e+00,7.200000000000000000e+01,1.077000000000000000e+03,1.053000000000000000e+03,2.215152000000000000e+06,1.700000000000000000e+02
3.000000000000000000e+00,6.200000000000000000e+01,8.770000000000000000e+02,8.500000000000000000e+02,2.166667000000000000e+06,1.430000000000000000e+02
3.000000000000000000e+00,6.300000000000000000e+01,1.059000000000000000e+03,1.102000000000000000e+03,1.918182000000000000e+06,1.670000000000000000e+02
3.000000000000000000e+00,5.600000000000000000e+01,8.620000000000000000e+02,1.108000000000000000e+03,1.912121000000000000e+06,1.520000000000000000e+02
3.000000000000000000e+00,5.400000000000000000e+01,9.620000000000000000e+02,1.111000000000000000e+03,2.039394000000000000e+06,1.450000000000000000e+02
3.000000000000000000e+00,5.500000000000000000e+01,1.068000000000000000e+03,9.680000000000000000e+02,1.845455000000000000e+06,1.580000000000000000e+02
3.000000000000000000e+00,7.300000000000000000e+01,1.108000000000000000e+03,9.260000000000000000e+02,1.815152000000000000e+06,1.690000000000000000e+02
3.000000000000000000e+00,6.700000000000000000e+01,1.065000000000000000e+03,9.050000000000000000e+02,2.293939000000000000e+06,1.440000000000000000e+02
3.000000000000000000e+00,6.800000000000000000e+01,1.141000000000000000e+03,8.830000000000000000e+02,2.275758000000000000e+06,1.810000000000000000e+02
3.000000000000000000e+00,5.600000000000000000e+01,1.026000000000000000e+03,1.008000000000000000e+03,1.754545000000000000e+06,1.830000000000000000e+02
3.000000000000000000e+00,7.100000000000000000e+01,1.041000000000000000e+03,9.590000000000000000e+02,2.075758000000000000e+06,1.770000000000000000e+02
3.000000000000000000e+00,6.000000000000000000e+01,1.008000000000000000e+03,1.020000000000000000e+03,2.009091000000000000e+06,1.740000000000000000e+02
3.000000000000000000e+00,6.000000000000000000e+01,1.098000000000000000e+03,8.860000000000000000e+02,2.233333000000000000e+06,1.640000000000000000e+02
3.000000000000000000e+00,6.000000000000000000e+01,9.950000000000000000e+02,9.530000000000000000e+02,2.209091000000000000e+06,1.720000000000000000e+02
3.000000000000000000e+00,5.500000000000000000e+01,8.860000000000000000e+02,9.770000000000000000e+02,1.851515000000000000e+06,1.610000000000000000e+02
3.000000000000000000e+00,6.900000000000000000e+01,1.105000000000000000e+03,1.005000000000000000e+03,2.196970000000000000e+06,1.400000000000000000e+02
3.000000000000000000e+00,5.900000000000000000e+01,1.150000000000000000e+03,1.065000000000000000e+03,2.130303000000000000e+06,1.640000000000000000e+02
3.000000000000000000e+00,6.400000000000000000e+01,9.050000000000000000e+02,1.141000000000000000e+03,2.021212000000000000e+06,1.740000000000000000e+02
4.000000000000000000e+00,5.300000000000000000e+01,8.560000000000000000e+02,1.059000000000000000e+03,2.142424000000000000e+06,1.360000000000000000e+02
4.000000000000000000e+00,6.000000000000000000e+01,9.800000000000000000e+02,9.320000000000000000e+02,2.033333000000000000e+06,1.450000000000000000e+02
4.000000000000000000e+00,6.900000000000000000e+01,9.770000000000000000e+02,1.132000000000000000e+03,1.700000000000000000e+06,1.600000000000000000e+02
4.000000000000000000e+00,7.200000000000000000e+01,1.126000000000000000e+03,1.050000000000000000e+03,2.027273000000000000e+06,1.410000000000000000e+02
4.000000000000000000e+00,6.400000000000000000e+01,1.002000000000000000e+03,1.138000000000000000e+03,1.893939000000000000e+06,1.790000000000000000e+02
4.000000000000000000e+00,5.800000000000000000e+01,1.089000000000000000e+03,1.017000000000000000e+03,1.718182000000000000e+06,1.660000000000000000e+02
4.000000000000000000e+00,6.100000000000000000e+01,1.117000000000000000e+03,9.230000000000000000e+02,1.742424000000000000e+06,1.400000000000000000e+02
4.000000000000000000e+00,6.600000000000000000e+01,9.560000000000000000e+02,1.083000000000000000e+03,1.778788000000000000e+06,1.720000000000000000e+02
4.000000000000000000e+00,7.100000000000000000e+01,1.092000000000000000e+03,1.080000000000000000e+03,2.136364000000000000e+06,1.520000000000000000e+02
4.000000000000000000e+00,6.700000000000000000e+01,8.800000000000000000e+02,1.062000000000000000e+03,1.984848000000000000e+06,1.630000000000000000e+02
4.000000000000000000e+00,6.100000000000000000e+01,8.890000000000000000e+02,1.129000000000000000e+03,1.730303000000000000e+06,1.830000000000000000e+02
4.000000000000000000e+00,5.400000000000000000e+01,1.032000000000000000e+03,1.126000000000000000e+03,2.160606000000000000e+06,1.550000000000000000e+02
4.000000000000000000e+00,6.800000000000000000e+01,9.260000000000000000e+02,1.086000000000000000e+03,1.748485000000000000e+06,1.390000000000000000e+02
4.000000000000000000e+00,6.400000000000000000e+01,1.147000000000000000e+03,1.089000000000000000e+03,2.287879000000000000e+06,1.780000000000000000e+02
4.000000000000000000e+00,6.800000000000000000e+01,1.083000000000000000e+03,1.044000000000000000e+03,1.906061000000000000e+06,1.710000000000000000e+02
4.000000000000000000e+00,7.200000000000000000e+01,1.050000000000000000e+03,1.056000000000000000e+03,1.821212000000000000e+06,1.510000000000000000e+02
4.000000000000000000e+00,5.700000000000000000e+01,1.062000000000000000e+03,1.002000000000000000e+03,1.881818000000000000e+06,1.710000000000000000e+02
4.000000000000000000e+00,6.500000000000000000e+01,1.080000000000000000e+03,9.620000000000000000e+02,1.954545000000000000e+06,1.760000000000000000e+02
4.000000000000000000e+00,5.600000000000000000e+01,9.830000000000000000e+02,1.147000000000000000e+03,1.900000000000000000e+06,1.730000000000000000e+02
4.000000000000000000e+00,6.500000000000000000e+01,1.132000000000000000e+03,9.740000000000000000e+02,2.172727000000000000e+06,1.820000000000000000e+02
4.000000000000000000e+00,6.800000000000000000e+01,8.650000000000000000e+02,1.098000000000000000e+03,2.124242000000000000e+06,1.550000000000000000e+02
4.000000000000000000e+00,6.900000000000000000e+01,1.047000000000000000e+03,8.770000000000000000e+02,1.930303000000000000e+06,1.620000000000000000e+02
4.000000000000000000e+00,6.200000000000000000e+01,1.102000000000000000e+03,1.092000000000000000e+03,1.942424000000000000e+06,1.500000000000000000e+02
4.000000000000000000e+00,5.500000000000000000e+01,9.140000000000000000e+02,1.035000000000000000e+03,1.887879000000000000e+06,1.540000000000000000e+02
4.000000000000000000e+00,7.000000000000000000e+01,1.029000000000000000e+03,9.710000000000000000e+02,1.796970000000000000e+06,1.590000000000000000e+02
4.000000000000000000e+00,5.600000000000000000e+01,9.710000000000000000e+02,1.029000000000000000e+03,2.203030000000000000e+06,1.610000000000000000e+02
4.000000000000000000e+00,7.100000000000000000e+01,1.086000000000000000e+03,9.650000000000000000e+02,2.112121000000000000e+06,1.660000000000000000e+02
