3.000000000000000000e+00,6.000000000000000000e+01,9.460000000000000000e+02,9.530000000000000000e+02,1.932161000000000000e+06,1.400000000000000000e+02
3.000000000000000000e+00,5.300000000000000000e+01,8.950000000000000000e+02,9.160000000000000000e+02,1.724121000000000000e+06,1.680000000000000000e+02
3.000000000000000000e+00,6.300000000000000000e+01,1.090000000000000000e+03,8.620000000000000000e+02,1.832663000000000000e+06,1.550000000000000000e+02
3.000000000000000000e+00,6.900000000000000000e+01,9.340000000000000000e+02,1.109000000000000000e+03,2.001508000000000000e+06,1.440000000000000000e+02
3.000000000000000000e+00,6.900000000000000000e+01,1.099000000000000000e+03,1.133000000000000000e+03,1.811558000000000000e+06,1.810000000000000000e+02
3.000000000000000000e+00,7.200000000000000000e+01,1.139000000000000000e+03,1.123000000000000000e+03,1.847739000000000000e+06,1.360000000000000000e+02
3.000000000000000000e+00,5.500000000000000000e+01,9.420000000000000000e+02,8.940000000000000000e+02,2.170352000000000000e+06,1.820000000000000000e+02
3.000000000000000000e+00,6.200000000000000000e+01,1.136000000000000000e+03,1.043000000000000000e+03,1.727136000000000000e+06,1.480000000000000000e+02
3.000000000000000000e+00,6.500000000000000000e+01,1.096000000000000000e+03,1.112000000000000000e+03,2.110050000000000000e+06,1.700000000000000000e+02
3.000000000000000000e+00,5.600000000000000000e+01,8.800000000000000000e+02,1.118000000000000000e+03,2.257789000000000000e+06,1.820000000000000000e+02
3.000000000000000000e+00,6.300000000000000000e+01,1.010000000000000000e+03,1.058000000000000000e+03,1.838693000000000000e+06,1.470000000000000000e+02
3.000000000000000000e+00,5.500000000000000000e+01,1.043000000000000000e+03,9.040000000000000000e+02,1.877889000000000000e+06,1.570000000000000000e+02
3.000000000000000000e+00,6.100000000000000000e+01,8.980000000000000000e+02,9.750000000000000000e+02,1.814573000000000000e+06,1.700000000000000000e+02
3.000000000000000000e+00,6.700000000000000000e+01,9.220000000000000000e+02,1.117000000000000000e+03,2.182412000000000000e+06,1.680000000000000000e+02
3.000000000000000000e+00,6.800000000000000000e+01,1.002000000000000000e+03,8.760000000000000000e+02,2.085930000000000000e+06,1.500000000000000000e+02
3.000000000000000000e+00,6.500000000000000000e+01,9.810000000000000000e+02,9.450000000000000000e+02,1.760302000000000000e+06,1.750000000000000000e+02
3.000000000000000000e+00,5.700000000000000000e+01,9.280000000000000000e+02,1.054000000000000000e+03,2.064824000000000000e+06,1.660000000000000000e+02
3.000000000000000000e+00,5.800000000000000000e+01,8.730000000000000000e+02,8.590000000000000000e+02,1.977387000000000000e+06,1.810000000000000000e+02
3.000000000000000000e+00,5.800000000000000000e+01,1.103000000000000000e+03,8.550000000000000000e+02,2.242714000000000000e+06,1.540000000000000000e+02
3.000000000000000000e+00,6.000000000000000000e+01,9.530000000000000000e+02,1.022000000000000000e+03,1.983417000000000000e+06,1.420000000000000000e+02
3.000000000000000000e+00,5.900000000000000000e+01,8.790000000000000000e+02,1.111000000000000000e+03,1.986432000000000000e+06,1.540000000000000000e+02
3.000000000000000000e+00,6.800000000000000000e+01,1.038000000000000000e+03,1.008000000000000000e+03,2.107035000000000000e+06,1.810000000000000000e+02
3.000000000000000000e+00,6.900000000000000000e+01,1.145000000000000000e+03,9.250000000000000000e+02,1.844724000000000000e+06,1.410000000000000000e+02
3.000000000000000000e+00,6.600000000000000000e+01,1.001000000000000000e+03,8.530000000000000000e+02,1.733166000000000000e+06,1.470000000000000000e+02
3.000000000000000000e+00,5.900000000000000000e+01,1.032000000000000000e+03,9.950000000000000000e+02,1.700000000000000000e+06,1.750000000000000000e+02
3.000000000000000000e+00,6.100000000000000000e+01,1.026000000000000000e+03,1.057000000000000000e+03,2.055779000000000000e+06,1.440000000000000000e+02
3.000000000000000000e+00,7.100000000000000000e+01,9.720000000000000000e+02,1.007000000000000000e+03,2.007538000000000000e+06,1.450000000000000000e+02
3.000000000000000000e+00,7.000000000000000000e+01,9.150000000000000000e+02,1.135000000000000000e+03,2.296985000000000000e+06,1.690000000000000000e+02
3.000000000000000000e+00,6.200000000000000000e+01,1.034000000000000000e+03,1.091000000000000000e+03,2.287940000000000000e+06,1.620000000000000000e+02
3.000000000000000000e+00,6.300000000000000000e+01,1.044000000000000000e+03,1.035000000000000000e+03,2.254774000000000000e+06,1.610000000000000000e+02
3.000000000000000000e+00,5.400000000000000000e+01,1.097000000000000000e+03,1.100000000000000000e+03,2.218593000000000000e+06,1.560000000000000000e+02
3.000000000000000000e+00,5.500000000000000000e+01,9.370000000000000000e+02,1.148000000000000000e+03,1.974372000000000000e+06,1.380000000000000000e+02
